reportID,speed,crashwith,svhit,cphit,severity,faultfrac,reasoning
30270-9586,0,Heavy Truck,rear left,left,No Injuries Reported,0,Waymo stopped on narrow street; heavy truck passing clipped it
30270-9534,0,Passenger Car,rear left,right,No Injuries Reported,0,Waymo stopped; car passing clipped it
30270-9508,0,SUV,rear left,front right,No Injuries Reported,0,Waymo stopped at red light; rear-ended by SUV
30270-9388,4,Passenger Car,rear left + rear,front + front right,No Injuries Reported,0,Waymo slowing in right turn lane; rear-ended
30270-9570,0,SUV,left,right,No Injuries Reported,0,Waymo parked at curb; SUV passing clipped mirror
30270-9583,2,Passenger Car,rear,front,Minor,0,Waymo braking for traffic; rear-ended
30270-9540,0,Passenger Car,rear right,rear left,No Injuries Reported,0,Waymo parked for pickup; car reversed from nearby into it
30270-9584,0,Pickup Truck,rear left,left,No Injuries Reported,0,Waymo stopped on narrow street; pickup passing clipped it
30270-9555,0,Passenger Car,front,rear,No Injuries Reported,0,Waymo parked at curb; car parallel parking reversed into it
30270-9595,0,Pickup Truck,rear left,right,No Injuries Reported,0.1,Waymo stopped in-lane after drop-off; pickup passing clipped it
30270-9574,0,SUV,left,right,No Injuries Reported,0,Waymo parked at curb; SUV passing clipped it
30270-9575,0,Heavy Truck,rear left,right,No Injuries Reported,0,Waymo stopped at malfunctioning traffic light; heavy truck passing clipped it
30270-9556,0,SUV,rear left,front right,No Injuries Reported,0,Waymo stopped during right turn yielding to traffic; rear-ended by SUV
30270-9459,12,Non-Motorist: Other,right,,Minor,0.1,Scooterist ran red light from occluded building corner into Waymo with green; Waymo braked but contact occurred
30270-9285,0,"Other, see Narrative",rear right,rear left,No Injuries Reported,0,Waymo stopped; vehicle reversed into it
30270-9329,0,Passenger Car,rear + rear right,front left + front,No Injuries Reported,0,Waymo stopped at red light; rear-ended
30270-9287,16,"Other, see Narrative",front right,unknown,Unknown,0.2,Waymo hit plastic crate in road which then hit scooterist in adjacent lane; should detect debris
30270-9573,0,Van,front left,rear right,No Injuries Reported,0,Waymo parked at curb; van passing clipped it
30270-9326,5,Van,rear right,front left,No Injuries Reported,0,Waymo proceeding straight; van changing lanes into Waymo lane hit it
30270-9596,0,Passenger Car,rear left,right,No Injuries Reported,0,Waymo parked in lot for pickup; car passing clipped it
30270-9601,0,Passenger Car,front left,left,No Injuries Reported,0,Waymo stopped at red; car in front backed into it
30270-9579,0,Bus,rear left,right,No Injuries Reported,0,Waymo stopped at red; bus changing lanes clipped it
30270-9563,0,SUV,rear,front,No Injuries Reported,0,Waymo stopped in traffic queue; rear-ended by SUV
30270-9603,1,Passenger Car,rear,front,No Injuries Reported,0,Waymo slowing at stop sign; rear-ended
30270-9559,0,Pickup Truck,rear left,right,No Injuries Reported,0,Waymo parked in lot for drop-off; pickup passing clipped it
30270-9598,24,"Other, see Narrative",front left,unknown,No Injuries Reported,0.1,Waymo hit aluminum tool box on road at speed; debris detection challenging
30270-9486,2,Passenger Car,rear,front,No Injuries Reported,0,Waymo slowing for traffic; rear-ended
30270-9561,4,Other Fixed Object,top,,No Injuries Reported,0.4,Gate arm lowered onto Waymo as it tried to pass through after another vehicle; should anticipate gate closure
30270-9585,0,Heavy Truck,front right,rear left,No Injuries Reported,0,Waymo stopped in parking lot; heavy truck reversed into it
30270-9582,0,Heavy Truck,rear left,right,No Injuries Reported,0,Waymo parked; heavy truck passing clipped it
30270-9564,0,SUV,rear left,right,No Injuries Reported,0.1,Waymo stopped for drop-off in-lane; SUV passing clipped it
30270-9600,0,SUV,front,rear,No Injuries Reported,0,Waymo stopped in traffic; SUV in front reversed into it
30270-9334,0,Passenger Car,rear left,front left,No Injuries Reported,0,Waymo stopped for pedestrian; car making left turn hit it from behind
30270-9295,0,Non-Motorist: Cyclist,rear,,No Injuries Reported,0.1,Waymo pulling over to park; cyclist approaching from behind made contact with rear
30270-9541,0,SUV,rear left,right,Minor,0,Waymo stopped in traffic queue; SUV changing lanes clipped it
30270-9539,17,"Other, see Narrative",front,unknown,No Injuries Reported,0.1,Furniture dolly fell from truck ahead into Waymo path; following distance may have been insufficient
30270-9592,0,Passenger Car,rear left,right,No Injuries Reported,0,Waymo stopped; car changing lanes clipped it
30270-9568,0,Passenger Car,rear right,left,No Injuries Reported,0,Waymo stopped for pickup; car reversed from driveway into it
30270-9507,0,Pickup Truck,front + front right + right + rear right,front left + left + rear left + rear,No Injuries Reported,0,Waymo stopped in traffic; pickup intentionally rammed Waymo multiple times (apparent road rage)
30270-9546,1,Passenger Car,rear left,right,No Injuries Reported,0,Waymo starting left turn; car behind tried to pass on left and clipped it
30270-9682,0,Passenger Car,rear left,front right,No Injuries Reported,0,Waymo stopped at green yielding to jaywalking pedestrian; car behind tried to pass and clipped it
30270-9588,0,SUV,rear,front,No Injuries Reported,0,Waymo stopped at red light; rear-ended by SUV
30270-9553,0,SUV,rear,front,No Injuries Reported,0,Waymo stopped at red light; rear-ended by SUV
30270-9286,1,"Other, see Narrative",rear,front,No Injuries Reported,0,Waymo slowing for stop sign; ATV rear-ended it
30270-9312,0,Non-Motorist: Other,rear left,,No Injuries Reported,0.1,Waymo stopped in intersection (couldn't clear); scooterist passing clipped it
30270-9587,0,Pickup Truck,rear left,right,No Injuries Reported,0,Waymo stopped in traffic; pickup changing lanes clipped it
30270-9544,18,SUV,right,front left,No Injuries Reported,0,Waymo proceeding straight; SUV from parking lot cut right across Waymo lane
30270-9545,0,Passenger Car,rear left,left,No Injuries Reported,0.3,Waymo stopped in intersection blocking turn lane (couldn't clear due to traffic); car turning left hit it
30270-9602,0,Passenger Car,rear left,front right,No Injuries Reported,0,Waymo stopped at red light; rear-ended
30270-9560,4,"Other, see Narrative",front,right + rear right,No Injuries Reported,0.2,Waymo turning right; delivery robot in crosswalk against red hand stopped then resumed into Waymo path
30270-9517,15,"Other, see Narrative",front left,unknown,No Injuries Reported,0.1,Waymo hit debris in road at 15mph; detection at speed challenging
30270-9330,0,Passenger Car,front left + front,front left + front,No Injuries Reported,0,Waymo stopped in left turn lane; oncoming car crossed into Waymo lane
30270-9572,0,Passenger Car,rear left,right,No Injuries Reported,0,Waymo stopped yielding to car; another car passing clipped it
30270-10004,0,Passenger Car,left,right,No Injuries Reported,0,Waymo parked at curb; passing car mirror clipped Waymo mirror
30270-9609,5,SUV,front left,front right,No Injuries Reported,0.2,Both Waymo and SUV exiting parking lot turning right simultaneously; SUV turned into Waymo
30270-9389,0,Passenger Car,left,right,No Injuries Reported,0.2,Waymo parked for drop-off; rider opened door into passing car
30270-9391,0,Passenger Car,rear left + rear,front left + front + front right,No Injuries Reported,0,Waymo stopped; rear-ended
30270-9569,30,Animal,front left,,No Injuries Reported,0.3,Waymo hit motionless dog lying in road at 30mph; stationary obstacle should be detectable
30270-9599,0,Pickup Truck,rear,right + rear right,No Injuries Reported,0,Waymo parked in lot; pickup reversed from spot into it
30270-9333,0,Bus,rear left,right,No Injuries Reported,0,Waymo stopped after drop-off; bus turning right clipped it
30270-9571,0,Passenger Car,rear left,right,No Injuries Reported,0,Waymo parked at curb; car passing clipped it
30270-9557,0,Pickup Truck,rear left,front left,No Injuries Reported,0,Waymo stopped on narrow street; pickup approaching clipped it
30270-9591,0,SUV,rear,front,No Injuries Reported,0,Waymo stopped at red light; rear-ended by SUV
30270-9554,0,SUV,front,rear,No Injuries Reported,0,Waymo parked at curb; SUV in front reversed into it
30270-9015,0,Non-Motorist: Cyclist,right,,Minor,0.2,Waymo stopped for drop-off; rider opened door into passing cyclist
30270-9417,0,Van,rear left,rear left,No Injuries Reported,0,Waymo stopped for pickup; oncoming van sideswiped on narrow road
30270-9231,22,Passenger Car,front left,right + rear right,No Injuries Reported,0,Car crossed solid white line into Waymo's right-turn lane
30270-9374,0,SUV,front,rear,No Injuries Reported,0,SUV ahead reversed into stopped Waymo
30270-9355,35,"Other, see Narrative",front right,unknown,No Injuries Reported,0.1,Waymo hit debris in lane; road hazard hard to avoid at speed
30270-9684,0,SUV,left,right,No Injuries Reported,0.2,Waymo stopped for drop-off; rider opened door into passing SUV
30270-9409,0,Passenger Car,rear right,right,No Injuries Reported,0.2,Waymo passing double-parked cars; merging back when queue moved; clipped
30270-9418,0,SUV,rear left,front right,No Injuries Reported,0,Waymo stopped at red light; SUV rear-ended at low speed
30270-9363,22,Passenger Car,rear left,front right,No Injuries Reported,0,Waymo in left-turn lane; car weaving at high speed rear-ended AV
30270-9214,0,Passenger Car,front + rear left,front right,No Injuries Reported,0,Waymo parked; sideswiped by passing car which pushed AV into car ahead
30270-9343,0,Passenger Car,rear,front,No Injuries Reported,0,Waymo stopped at red; car behind rolled forward into AV
30270-9429,0,Passenger Car,rear left,right,No Injuries Reported,0,Waymo parked at curb; passing car sideswiped AV
30270-9156,0,Passenger Car,left,front left,No Injuries Reported,0,Waymo stopped at red; car doing donuts crossed into AV
30270-9371,0,Passenger Car,rear right,front left,No Injuries Reported,0,Waymo stopped at red in turn lane; car from adjacent lane drifted in
30270-9347,0,Passenger Car,rear,front,No Injuries Reported,0,Waymo stopped at red; rear-ended by car
30270-9234,4,Non-Motorist: Pedestrian,left,,Minor,0.3,Alleged low-speed collision with pedestrian; limited detail; some AV fault possible
30270-9410,43,"Other, see Narrative",bottom,unknown,No Injuries Reported,0.1,Waymo hit broken street sign lying in lane; road debris hard to avoid
30270-9212,0,"Other, see Narrative",left + rear left,unknown,No Injuries Reported,0,Waymo parked; pickup dragging basketball hoop struck AV
30270-9229,0,Passenger Car,rear + rear right,front left + front,No Injuries Reported,0,Waymo stopped at red; rear-ended by car behind
30270-9350,0,SUV,rear left,right,No Injuries Reported,0,Waymo parked; SUV parallel parking behind hit AV
30270-9230,0,Heavy Truck,left + rear left,rear right,No Injuries Reported,0,Waymo stopped at red; truck partially in lane moved and hit AV
30270-9081,0,Pickup Truck,rear right,front left,Moderate,0,Waymo stopped; pickup truck rear-ended AV causing injuries
30270-9039,0,Pickup Truck,rear left,right,No Injuries Reported,0,Waymo slowed to stop at yellow; pickup approached from behind and clipped
30270-9401,0,Passenger Car,rear left,right,No Injuries Reported,0,Waymo stopped for drop-off; car passing on left sideswiped AV
30270-9435,0,SUV,rear left,rear left,No Injuries Reported,0,Waymo parked; SUV reversed out of driveway into AV
30270-9376,5,"Other, see Narrative",unknown,front left,Minor,0.15,Waymo traveling with turn signal; SUV in adjacent lane hit median allegedly due to AV
30270-9414,0,Pickup Truck,rear left + rear,front + front right,No Injuries Reported,0,Waymo parked; pickup parallel parking bumped AV then sideswiped it
30270-9059,0,"Other, see Narrative",right,rear,No Injuries Reported,0,Waymo stopped for construction worker; Bobcat reversed into AV
30270-9167,0,"Other, see Narrative",front left,right,No Injuries Reported,0,Waymo traveling; trailer towed by pickup in adjacent lane swung into AV
30270-9341,0,SUV,front,rear,No Injuries Reported,0,SUV ahead reversed into stopped Waymo
30270-9203,0,SUV,left,front right,No Injuries Reported,0.2,Waymo stopped for drop-off; rider opened door into passing SUV
30270-9436,0,SUV,left,right,No Injuries Reported,0,Waymo stopped for pickup; passing SUV sideswiped AV
30270-9419,22,First Responder Vehicle,right,front left,No Injuries Reported,0.15,Waymo entered intersection on yellow; ambulance without sirens turned right into AV path
30270-9372,25,"Other, see Narrative",bottom,unknown,No Injuries Reported,0.1,Waymo drove over rock in lane after left turn; hard to avoid
30270-9408,0,Passenger Car,rear right,front left,No Injuries Reported,0,Waymo stopped yielding to traffic; car behind changing lanes hit AV
30270-9431,32,Pickup Truck,left,right,No Injuries Reported,0,Pickup in center turn lane drifted into Waymo's left lane
30270-9420,3,Passenger Car,front right,left,No Injuries Reported,0.1,Waymo passing parked car; parked car door opened into AV
30270-9412,3,Passenger Car,rear,front,No Injuries Reported,0,Waymo stopped then proceeded on green; car behind accelerated into AV
30270-9434,0,Van,rear left,right,No Injuries Reported,0,Waymo stopped exiting driveway; van behind passed on left and clipped AV
30270-9373,0,Bus,rear left,rear left,No Injuries Reported,0.1,Waymo turning left on narrow road; school bus in opposite direction; tight pass
30270-9437,2,SUV,front right,left,No Injuries Reported,0.1,Waymo passing parked SUV; SUV door opened into AV
