reportID,speed,crashwith,svhit,cphit,severity,faultfrac,reasoning
30270-11715,0,Heavy Truck,front right,rear right,Property Damage. No Injured Reported,0,AV stopped yielding to truck blocking lot; truck reversed into it
30270-11718,17,Passenger Car,front,rear left,Property Damage. No Injured Reported,0.1,Car ahead made sudden unsignaled right turn across AV's path
30270-11762,29,Passenger Car,front,right,Property Damage. No Injured Reported,0.1,Adjacent car changed lanes into AV mid left turn
30270-11853,0,Heavy Truck,rear,left,Property Damage. No Injured Reported,0,AV stopped yielding on narrow road; truck trailer clipped its rear
30270-11768,0,Passenger Car,rear right,front right,Property Damage. No Injured Reported,0,AV stopped at stop sign; car rear-ended it
30270-11618,0,Heavy Truck,rear,left,Property Damage. No Injured Reported,0,AV stopped at red; truck turning right clipped its rear
30270-11806,19,Non-Motorist: Cyclist,rear,,Minor W/ Hospitalization,0.05,"Cyclist ran trail stop sign into road, hit AV's rear side"
30270-11852,0,Heavy Truck,front right,rear right,Property Damage. No Injured Reported,0,AV stopped yielding to tow truck; tow truck reversed into it
30270-11802,13,"Other, see Narrative",front right + bottom,unknown,Property Damage. No Injured Reported,0.4,AV drove through water across the roadway
30270-11629,3,"Other, see Narrative",front,unknown,Property Damage. No Injured Reported,0.7,AV drove wrong way through exit-only gate over traffic spikes
30270-11756,0,Bus,rear,right,Property Damage. No Injured Reported,0,AV stopped yielding to pedestrians; bus pulled alongside and hit it
30270-11831,0,Passenger Car,rear right,front right,Property Damage. No Injured Reported,0,AV stopped at red in queue; car rear-ended it
30270-11759,1,Pickup Truck,front,front left,Property Damage. No Injured Reported,0.2,AV merged from curb into turn lane in front of stopped pickup; pickup moved
30270-11790,0,Passenger Car,rear,front left,Property Damage. No Injured Reported,0,AV slowed to yield to turning SUV; car behind rear-ended it
30270-11701,0,Passenger Car,rear right,front right,Property Damage. No Injured Reported,0,AV stopped to yield to cross traffic; car rear-ended it
30270-11769,12,SUV,rear,front right,Property Damage. No Injured Reported,0.1,SUV pulled out of driveway turning left into AV's side
30270-11839,0,Passenger Car,rear right,front right,Property Damage. No Injured Reported,0,AV stopped at stop sign for pedestrians; car rear-ended it
30270-11623,8,Pickup Truck,rear left,front,Property Damage. No Injured Reported,0.2,AV changed lanes around stopped pickup; pickup proceeded into it
30270-11692,3,Passenger Car,front right,rear right,Property Damage. No Injured Reported,0,AV reversed to yield to reversing car; car kept backing into it
30270-11612,14,SUV,left + right,right,Property Damage. No Injured Reported,0.1,SUV in turn-only lane went straight into AV's left turn
30270-11637,20,SUV,left,front,Property Damage. No Injured Reported,0.1,Oncoming SUV made unprotected left across AV on green
30270-11761,0,Bus,rear,right,Property Damage. No Injured Reported,0,AV parked at curb; bus reversed/changed lanes into its rear
30270-11609,0,Bus,rear,right,Property Damage. No Injured Reported,0,AV stopped in queue; bus changing lanes around it clipped its rear
30270-11627,0,Van,left,right,Property Damage. No Injured Reported,0.1,AV passenger opened door into van passing the parked AV
30270-11664,2,SUV,rear,right,Property Damage. No Injured Reported,0.2,AV proceeded forward into adjacent SUV's open door protruding into lane
30270-11695,0,Passenger Car,front right,rear right,Property Damage. No Injured Reported,0,AV stopped behind car at light; car reversed into it
30270-11760,21,Passenger Car,rear left,front,Property Damage. No Injured Reported,0.1,Adjacent car changed lanes into AV's rear
30270-11791,0,Passenger Car,left,right,Minor W/O Hospitalization,0,AV stopped in turn lane; chain reaction pushed a car into its side
30270-11766,9,"Other, see Narrative",rear left + bottom,unknown,Property Damage. No Injured Reported,0.8,AV's undercarriage grounded on raised pavement at lot entrance
30270-11625,1,Motorcycle,rear right,front right,Property Damage. No Injured Reported,0,AV slowed to yield; motorcycle rear-ended it
30270-11840,26,Animal,front right,,Unknown,0,Cat darted out from behind parked car into AV's path
30270-11724,0,Pickup Truck,left,left,Property Damage. No Injured Reported,0,AV stopped in queue; oncoming pickup maneuvered into its side
30270-11738,0,Motorcycle,rear left,front right,Minor W/O Hospitalization,0,"Motorcycle changed lanes behind starting AV and hit its rear, then a barrier"
30270-11717,3,Passenger Car,rear,left,Property Damage. No Injured Reported,0.1,Oncoming car made wide right turn into AV's lane
30270-11758,0,SUV,rear right,front right,Property Damage. No Injured Reported,0,AV stop-and-go in queue at red; SUV rear-ended it
30270-12008,0,Passenger Car,front right,rear right,Property Damage. No Injured Reported,0,AV stopped to yield; car reversed into it
30270-12052,0,Passenger Car,rear,left,Property Damage. No Injured Reported,0,AV parked in alley w/ hazards; car turning in clipped its rear
30270-11996,20,"Other, see Narrative",front right + rear right + bottom,unknown,Property Damage. No Injured Reported,0.4,AV drove through standing water in its lane
30270-11925,0,Heavy Truck,rear,left,Property Damage. No Injured Reported,0,AV stopped yielding on narrow road; truck trailer clipped its rear
30270-11859,31,SUV,right + rear left,front,No Injured Reported,0.1,Adjacent SUV turned left into AV's lane; AV braked and swerved
30270-11882,0,SUV,rear,left,Property Damage. No Injured Reported,0,AV stopped yielding on narrow road; SUV clipped its rear passing
30270-11855,0,First Responder Vehicle,rear,left,Property Damage. No Injured Reported,0,AV stopped to yield to ambulance; ambulance clipped its rear passing
30270-12012,1,Pickup Truck,rear,front left,Minor W/O Hospitalization,0,AV slowing for queue; straddling pickup rear-ended it
30270-12000,0,SUV,front right,rear right,Property Damage. No Injured Reported,0,AV parked at curb; SUV ahead reversed into it
30270-12053,0,Pickup Truck,rear right,front right,Property Damage. No Injured Reported,0,AV stopped for debris in lane; pickup rear-ended it
30270-11863,0,Pickup Truck,left,rear left,Property Damage. No Injured Reported,0,AV parked at curb; flatbed reversed out of driveway into its side
30270-11858,0,Passenger Car,rear right,front right,Property Damage. No Injured Reported,0,AV stopped to avoid blocking intersection; car rear-ended it
30270-11949,0,SUV,front right,rear right,Property Damage. No Injured Reported,0,AV stopped to yield to SUV ahead; SUV reversed into it
30270-11958,0,Bus,front right,rear right,Property Damage. No Injured Reported,0,AV stopped in queue; bus ahead reversed into it
30270-11929,0,Passenger Car,rear right,front right,Property Damage. No Injured Reported,0,AV stopped for siren; chain reaction pushed car into its rear
30270-11926,0,Passenger Car,rear right,front right,Property Damage. No Injured Reported,0,AV stopped at red in queue; car rear-ended it
30270-11962,2,Pickup Truck,rear right,front right,Property Damage. No Injured Reported,0,AV stop-and-go in queue; pickup rear-ended it
30270-11908,36,SUV,rear left,front,Minor W/O Hospitalization,0.1,Adjacent SUV maneuvered into AV's lane in intersection
30270-12062,1,Passenger Car,rear,front left,Property Damage. No Injured Reported,0,AV slowing in-lane for pickup; car tried to pass and clipped its rear
30270-11924,0,Heavy Truck,rear,right,Property Damage. No Injured Reported,0,AV parked w/ hazards; truck maneuvered around and clipped its rear
30270-11997,0,"Other, see Narrative",unknown,unknown,Unknown,0.2,AV stopped in no-shoulder freeway lane; merge-around crash followed (no AV contact)
30270-11999,20,"Other, see Narrative",rear,unknown,Property Damage. No Injured Reported,0,Basketball rolled into lane and struck AV's rear tire; unavoidable
30270-12013,0,Heavy Truck,front left,left,Property Damage. No Injured Reported,0,AV stopped partially in-lane for pickup; truck trailer clipped it passing
30270-12059,0,"Other, see Narrative",rear,left,Property Damage. No Injured Reported,0,AV stopped yielding to tow truck on narrow road; truck clipped its rear
30270-11838,0,Pickup Truck,rear right,front right,Property Damage. No Injured Reported,0,AV slowing to yield to animal in road; pickup rear-ended it
30270-11955,0,Van,rear,rear,Property Damage. No Injured Reported,0,AV stopped yielding on narrow road; van clipped its rear passing
30270-11992,0,SUV,right,left,Property Damage. No Injured Reported,0,Door held open by ex-passenger; SUV squeezed past and hit it
30270-11841,0,Passenger Car,rear right,front right,Moderate W/ Hospitalization,0,AV stopped at stop sign; car failed to stop and rear-ended it
30270-11998,1,Passenger Car,rear right,front right,Property Damage. No Injured Reported,0,AV slowing for yellow/red light; car rear-ended it
30270-12011,0,Passenger Car,rear right,front right,Property Damage. No Injured Reported,0,AV stopped mid right turn; car behind also turning rear-ended it
30270-11987,0,Pickup Truck,rear right,front right,Property Damage. No Injured Reported,0,AV stopped at red; pickup rear-ended it
30270-12042,0,Heavy Truck,front right,rear right,Property Damage. No Injured Reported,0,AV stopped to yield in intersection; truck reversed into it
30270-11932,0,SUV,front,rear right,Property Damage. No Injured Reported,0,AV stopped to yield to SUV in lot; SUV reversed into it
30270-11988,0,Heavy Truck,left,left,Property Damage. No Injured Reported,0,AV stopped to yield; truck turning left crossed double yellow into it
30270-11888,5,Other Fixed Object,bottom,,Property Damage. No Injured Reported,0.9,AV drove over dividing curb during lot U-turn; undercarriage struck it
30270-11994,0,SUV,left,right,Property Damage. No Injured Reported,0.1,AV passenger opened door into SUV passing the parked AV
30270-11940,6,Pickup Truck,rear,rear right,Property Damage. No Injured Reported,0.1,Pickup reversed out of parking stall into intersection; AV swerved
30270-11933,40,SUV,right,front,Property Damage. No Injured Reported,0.1,SUV maneuvered left into AV's lane without signal
30270-11953,14,Passenger Car,rear left,front,Property Damage. No Injured Reported,0.1,Parked car pulled out into AV's lane as AV completed left turn
30270-11907,24,SUV,rear left,front left,Property Damage. No Injured Reported,0.1,SUV from lot exit pulled into AV's lane as AV passed
30270-11861,18,Passenger Car,rear right,front right,Minor W/ Hospitalization,0,AV proceeding straight; car rear-ended it
30270-12018,0,Pickup Truck,front right,rear right,Property Damage. No Injured Reported,0,AV stopped to yield to pickup ahead; pickup reversed into it
30270-11956,0,Passenger Car,front right,rear right,Property Damage. No Injured Reported,0,AV stopped in queue at red; car ahead reversed into it
30270-11892,28,SUV,right,front,Property Damage. No Injured Reported,0.1,SUV exited lot into AV's lane; AV braked and swerved
30270-11954,0,Bus,rear,right,Property Damage. No Injured Reported,0,AV stopped in-lane w/ hazards; bus changing lanes clipped its rear
30270-11928,0,Passenger Car,rear right,front right,Property Damage. No Injured Reported,0,AV stopped at red in queue; car rear-ended it
30270-12046,5,"Other, see Narrative",front,unknown,Property Damage. No Injured Reported,0.9,AV drove into a movable barrier blocking off a lot section
30270-13053,0,Passenger Car,front,rear left,Minor W/O Hospitalization,0,AV stopped to yield to car in lot; car reversed into it
30270-12044,4,"Other, see Narrative",rear left,unknown,Property Damage. No Injured Reported,0.3,"AV proceeded as a gate swung out into roadway, into its side"
30270-11906,0,Passenger Car,rear right,front right,Property Damage. No Injured Reported,0,AV stopped mid right turn; car behind also turning rear-ended it
30270-11865,0,Heavy Truck,rear,front left,No Injured Reported,0.25,AV passed a truck mid reversing maneuver in lot; truck backed into it
30270-12007,0,Heavy Truck,rear left,left,Property Damage. No Injured Reported,0,AV stopped in queue after turn; oncoming truck turning left swung into it
30270-11874,2,Passenger Car,rear left,front,Property Damage. No Injured Reported,0,AV slowing for queue; car maneuvering past clipped its rear
30270-12050,11,Non-Motorist: Cyclist,rear right,,Minor W/ Hospitalization,0,AV braking for traffic; cyclist following too close hit its rear
30270-11836,1,Heavy Truck,front left,rear,Property Damage. No Injured Reported,0.4,AV squeezed around truck blocking lane and clipped its flatbed corner
30270-11860,0,Pickup Truck,rear right,front right,Property Damage. No Injured Reported,0,AV stopped to yield to vehicle ahead; pickup rear-ended it
